id,editedSkills
cbd40fa3-f971-4191-b12b-22b6d5f1e494,"[{""skills"": ""Backend"", ""subskills"": [""Javascript""]}, {""skills"": ""Frontend"", ""subskills"": []}]"
ccf95bf2-1712-4950-bc3e-b7e837f6de8b,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
cd2562d8-a241-4f9a-9af8-7733361083d7,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
cd2e5fb4-b177-4ecd-941d-b0f9d58465cc,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
cd8a6910-0eea-45e5-b185-cf8e08eabb32,"[{""skills"": ""Other"", ""subskills"": []}, {""skills"": ""Design"", ""subskills"": [""Illustration"", ""Graphic Design""]}]"
ce797053-4651-45f5-8c57-dd04a3f2b5e6,"[{""skills"": ""Content"", ""subskills"": [""Writing""]}]"
ce8f988c-f952-410b-ba44-42e4eabdc95e,"[{""skills"": ""Content"", ""subskills"": [""Writing""]}]"
cf153166-eb9b-4acf-9264-5091c562f721,"[{""skills"": ""Content"", ""subskills"": [""Writing""]}]"
d07aad4c-3112-407a-ad2b-2763f82e7845,"[{""skills"": ""Content"", ""subskills"": [""Video"", ""Writing"", ""Social Media""]}, {""skills"": ""Growth"", ""subskills"": [""Digital Marketing"", ""Marketing""]}, {""skills"": ""Community"", ""subskills"": []}, {""skills"": ""Other"", ""subskills"": []}, {""skills"": ""Design"", ""subskills"": []}]"
d0cc8434-1b4d-4f1a-97c8-7e35d2e53412,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
d3dc1a69-d0a1-418c-bb82-d3ce4ab1c818,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
d4549c71-7883-49e5-8078-26d7a1bc6394,"[{""skills"": ""Community"", ""subskills"": [""Discord Moderator"", ""Community Manager""]}, {""skills"": ""Content"", ""subskills"": []}, {""skills"": ""Growth"", ""subskills"": []}, {""skills"": ""Other"", ""subskills"": []}]"
d4cbda36-bf88-411a-838d-5d1d42d3d9e0,"[{""skills"": ""Design"", ""subskills"": [""Illustration"", ""Graphic Design""]}, {""skills"": ""Community"", ""subskills"": [""Discord Moderator""]}]"
d5418684-b597-47fa-921d-f79626442d3b,"[{""skills"": ""Design"", ""subskills"": [""UI/UX Design""]}]"
d5bfa511-4748-4af6-9a75-12cb87636d57,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
d68c398d-3d24-45ff-a2fc-fcb3c6ea59b9,"[{""skills"": ""Content"", ""subskills"": [""Social Media"", ""Writing""]}]"
d6ece8d1-fc06-4328-a01b-e0ccfcebf349,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
d79efe35-3018-45f4-a856-8bc473f1453e,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
d7cb45c3-71d8-45e3-80db-3750549806b3,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
d88b3631-44e1-4d15-88b5-eb9e8c1b799e,"[{""skills"": ""Content"", ""subskills"": [""Writing""]}]"
d8c18bc4-7713-4e16-bf02-95ad7264ad42,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
d9291b7d-fef7-4d30-9d54-fd0d4958b848,"[{""skills"": ""Content"", ""subskills"": [""Video""]}]"
d9e5c665-afe8-4c20-b1e9-acde4c44a597,"[{""skills"": ""Frontend"", ""subskills"": [""React""]}, {""skills"": ""Backend"", ""subskills"": [""Javascript""]}, {""skills"": ""Blockchain"", ""subskills"": []}]"
da64e4ac-0f76-4fcc-b3ef-6e3a732163ea,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
da97a8c0-9a95-4c28-a12b-295b50659f0f,"[{""skills"": ""Design"", ""subskills"": [""UI/UX Design""]}]"
dc44ff1b-ec99-417f-a6c5-01517edc76ec,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media"", ""Video""]}, {""skills"": ""Community"", ""subskills"": []}]"
dc45b239-b007-4a6d-bdb8-dcc82446aa3c,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media"", ""Video""]}, {""skills"": ""Community"", ""subskills"": []}]"
dccf543d-ec12-42bb-9b49-7fa46f156736,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
dd7fa8e7-846d-473c-b337-00d92c9621ef,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
dde67cd2-578e-4ce0-9eeb-f30529d15b74,"[{""skills"": ""Frontend"", ""subskills"": [""Angular"", ""Vue"", ""Redux""]}, {""skills"": ""Backend"", ""subskills"": []}, {""skills"": ""Blockchain"", ""subskills"": []}, {""skills"": ""Mobile"", ""subskills"": []}]"
de731e5d-494d-4dbf-8b83-300a003ae644,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
deb824ea-f634-435b-9e0d-1b09d4095727,"[{""skills"": ""Content"", ""subskills"": [""Social Media"", ""Writing""]}]"
dee3ccee-a567-4d0a-8768-c1767ac81c2b,"[{""skills"": ""Frontend"", ""subskills"": []}, {""skills"": ""Backend"", ""subskills"": []}, {""skills"": ""Blockchain"", ""subskills"": []}]"
defbbfc9-7ce2-40cb-9c51-d840c68375aa,"[{""skills"": ""Frontend"", ""subskills"": []}, {""skills"": ""Backend"", ""subskills"": [""Javascript""]}]"
deff59a1-41db-471e-868a-a5a8636a1f81,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media"", ""Research""]}, {""skills"": ""Other"", ""subskills"": []}]"
df26fdb3-a9e3-407b-82e6-a54137dd8df6,"[{""skills"": ""Frontend"", ""subskills"": []}, {""skills"": ""Backend"", ""subskills"": [""Javascript""]}]"
df33ab97-d821-40cc-987a-e6bb0d31f07d,"[{""skills"": ""Content"", ""subskills"": [""Writing""]}]"
dfba0946-e06a-4c49-b69f-eea226ce5889,"[{""skills"": ""Content"", ""subskills"": [ ""Writing"", ""Research""]}]"
e1030d27-cdce-4a50-b325-6c4d658a8c35,"[{""skills"": ""Content"", ""subskills"": [""Social Media"", ""Writing""]}]"
e1501d86-71e5-4ef4-a28a-0ca8339eacf7,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
e1c43d73-444d-46c0-ba07-1dd10b49eb53,"[{""skills"": ""Content"", ""subskills"": [""Writing""]}]"
e1d2679f-fc03-4452-b194-674610ab3e4c,"[{""skills"": ""Content"", ""subskills"": [""Research"", ""Writing""]}]"
e24d7708-0346-432b-9819-3ed740e0d6fc,"[{""skills"": ""Other"", ""subskills"": [""Operations""]}]"
e29875a9-0b60-4812-9835-f314ff7f2219,"[{""skills"": ""Design"", ""subskills"": [""Presentation Design""]}]"
e2b87ff7-a504-4754-825f-efaa655fed6f,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
e33f4ffa-05b7-4218-a763-c4743197c1f3,"[{""skills"": ""Design"", ""subskills"": [""UI/UX Design"", ""Graphic Design""]}, {""skills"": ""Frontend"", ""subskills"": []}, {""skills"": ""Backend"", ""subskills"": []}]"
e4388a4a-18ea-43d9-a475-307febb547a1,"[{""skills"": ""Frontend"", ""subskills"": [""React"", ""Vue""]}, {""skills"": ""Backend"", ""subskills"": [""Javascript"", ""Postgres"", ""MongoDB""]}, {""skills"": ""Blockchain"", ""subskills"": [""Rust""]}]"
e496a4a2-9963-4cc7-b8f4-828ee725ffde,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
e65225a1-2050-4592-99c9-8214a55a2706,"[{""skills"": ""Community"", ""subskills"": [""Community Manager"", ""Discord Moderator""]}, {""skills"": ""Growth"", ""subskills"": [""Business Development"", ""Marketing""]}, {""skills"": ""Other"", ""subskills"": [""Data Analytics""]}]"
e6530b9d-254a-4a34-8973-6cd72cac0a68,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
e658c1ab-a053-4038-915b-0ce28ca4561f,"[{""skills"": ""Other"", ""subskills"": [""Operations""]}]"
e6dd2c40-d4a3-45d9-98f7-c64004758c6b,"[{""skills"": ""Blockchain"", ""subskills"": [""Rust""]}, {""skills"": ""Content"", ""subskills"": [""Writing""]}]"
e7c09589-4ba8-4470-acf3-babf8c2bea3d,"[{""skills"": ""Content"", ""subskills"": [""Writing"",""Research""]}]"
e7d8f989-9efe-492d-b263-1a6bd9efa986,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
e7f214c9-08e9-4b88-9261-bc659bcb6e83,"[{""skills"": ""Frontend"", ""subskills"": []}, {""skills"": ""Blockchain"", ""subskills"": [""Rust""]}, {""skills"": ""Backend"", ""subskills"": [""Javascript""]}, {""skills"": ""Mobile"", ""subskills"": []}]"
e812691e-71cb-4785-b2f7-49add6016838,"[{""skills"": ""Content"", ""subskills"": [""Writing"",""Research""]}]"
e995b300-48e6-402d-bf3c-f89ed4d20fcd,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
eb60d74b-86e4-46ad-8f22-282bc1672b5b,"[{""skills"": ""Design"", ""subskills"": [""Graphic Design""]}]"
eb6e4cc4-0241-429c-b5ce-d601c6c729ba,"[{""skills"": ""Community"", ""subskills"": [""Community Manager""]}, {""skills"": ""Growth"", ""subskills"": [""Business Development"", ""Digital Marketing"", ""Marketing""]}, {""skills"": ""Content"", ""subskills"": []}]"
ebf7229c-73a2-4fac-8370-ab08c6922461,"[{""skills"": ""Design"", ""subskills"": [""UI/UX Design""]}]"
ec7ff1cf-3c7a-4f5b-a69c-f76ebceb474d,"[{""skills"": ""Backend"", ""subskills"": [""Javascript""]}, {""skills"": ""Blockchain"", ""subskills"": []}]"
ed0dfcb8-5830-4c5b-ac1c-2a3742a3385d,"[{""skills"": ""Frontend"", ""subskills"": []}, {""skills"": ""Backend"", ""subskills"": []}]"
ed2615eb-f928-4f63-8409-b8f24f6c74c1,"[{""skills"": ""Frontend"", ""subskills"": [""React"", ""Angular"", ""Vue"", ""Redux""]}, {""skills"": ""Backend"", ""subskills"": []}, {""skills"": ""Blockchain"", ""subskills"": []}, {""skills"": ""Mobile"", ""subskills"": []}, {""skills"": ""Design"", ""subskills"": []}]"
ed580351-68c4-4ee2-a1f7-18a4d689d3e1,"[{""skills"": ""Content"", ""subskills"": [""Video""]}]"
ed768068-ed3d-4567-b373-1a837ee36068,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
edf2dc4c-2aa6-4602-9182-79a0eb6ceeef,"[{""skills"": ""Content"", ""subskills"": [""Video"", ""Social Media""]}]"
eeb22480-3ac6-4618-b463-275ab3401a3c,"[{""skills"": ""Content"", ""subskills"": [""Video""]}]"
effa299c-2ce0-4914-8c10-23dea31b7bdc,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}]"
f0664473-7ebc-40aa-8568-dce603e72889,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media"", ""Video""]}, {""skills"": ""Community"", ""subskills"": []}]"
f0bbe46e-77aa-4ba5-a246-c0ca00fd20ec,"[{""skills"": ""Frontend"", ""subskills"": [""React""]}, {""skills"": ""Backend"", ""subskills"": [""Javascript"", ""Postgres""]}]"
f12da18d-7bb2-4a99-9c54-03e2c500a2d7,"[{""skills"": ""Growth"", ""subskills"": [""Business Development"", ""Marketing""]}, {""skills"": ""Blockchain"", ""subskills"": []}]"
f1d2b595-3270-46ec-86c6-ac072b5feb7c,"[{""skills"": ""Other"", ""subskills"": [""Operations""]}, {""skills"": ""Community"", ""subskills"": []}, {""skills"": ""Design"", ""subskills"": []}, {""skills"": ""Content"", ""subskills"": []}]"
f2e09f70-0b57-4253-bfa2-f7c5341e3509,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Social Media""]}, {""skills"": ""Community"", ""subskills"": []}]"
f3072ffb-de88-4c54-a017-0e5e2eac932b,"[{""skills"": ""Content"", ""subskills"": [""Writing"",""Research""]}]"
f3345164-3a49-4ee9-b68b-708696683c9c,"[{""skills"": ""Frontend"", ""subskills"": [""Vue"", ""Redux""]}, {""skills"": ""Backend"", ""subskills"": []}, {""skills"": ""Blockchain"", ""subskills"": []}, {""skills"": ""Mobile"", ""subskills"": []}]"
f37486a2-034c-4f6e-9b07-faead4ed24f1,"[{""skills"": ""Design"", ""subskills"": [""UI/UX Design""]}, {""skills"": ""Content"", ""subskills"": []}]"
f37e0d15-1184-4e9e-8d23-cc5e2b441ebf,"[{""skills"": ""Other"", ""subskills"": [""Data Analytics""]}]"
f3af02be-4759-4766-8a78-cc983e1c94fb,"[{""skills"": ""Content"", ""subskills"": [""Writing""]}]"
f500f37f-8432-4b37-b519-86e983225610,"[{""skills"": ""Content"", ""subskills"": []}, {""skills"": ""Other"", ""subskills"": [""Data Analytics""]}]"
f55a5627-d464-479b-b027-69eea741d8a9,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
f74363c8-b347-4f84-8f15-caa8dbc7634a,"[{""skills"": ""Community"", ""subskills"": [""Community Manager"", ""Discord Moderator""]}, {""skills"": ""Content"", ""subskills"": [""Research""]}]"
f791f107-c838-45d6-8bcf-fb74063b140d,"[{""skills"": ""Frontend"", ""subskills"": [""React""]}, {""skills"": ""Backend"", ""subskills"": []}, {""skills"": ""Blockchain"", ""subskills"": []}]"
f8552cbe-1c62-4ad6-9ea7-cd78f29e8002,"[{""skills"": ""Content"", ""subskills"": [""Video"", ""Social Media""]}, {""skills"": ""Community"", ""subskills"": []}]"
f8557de5-ee9b-4ced-89ea-a429814711b1,"[{""skills"": ""Content"", ""subskills"": [""Writing""]}]"
fa734f66-7375-4d5d-a97e-6c37fa0271db,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
fa83dddc-5365-478c-901b-5330ab23a6ac,"[{""skills"": ""Backend"", ""subskills"": [""Javascript""]}, {""skills"": ""Blockchain"", ""subskills"": []}, {""skills"": ""Mobile"", ""subskills"": [""Android"", ""Flutter"", ""React Native"", ""iOS""]}]"
fadb0ee6-a02f-4d4e-9331-d8e62fd21913,"[{""skills"": ""Backend"", ""subskills"": []}, {""skills"": ""Blockchain"", ""subskills"": [""Rust""]}]"
fd0605ed-9c71-41e2-8064-4cea22082843,"[{""skills"": ""Content"", ""subskills"": [""Writing"",""Research""]}]"
fd3bd6e7-cbff-485f-9052-66a7b4568849,"[{""skills"": ""Design"", ""subskills"": [""UI/UX Design""]}]"
fd9580f1-e236-47c6-bd7d-11e5743a7f55,"[{""skills"": ""Content"", ""subskills"": [""Writing"", ""Research""]}]"
fdead4bd-3272-4be5-a6a7-b52eb73b4b44,"[{""skills"": ""Design"", ""subskills"": [""Graphic Design"", ""Illustration""]}]"
fe103230-f9a7-4957-a7c7-594eefaace2c,"[{""skills"": ""Frontend"", ""subskills"": [""React"", ""Angular"", ""Vue""]}, {""skills"": ""Backend"", ""subskills"": []}, {""skills"": ""Blockchain"", ""subskills"": []}, {""skills"": ""Mobile"", ""subskills"": []}, {""skills"": ""Design"", ""subskills"": []}]"
fe240849-a3af-4084-8f44-d42e3d44879c,"[{""skills"": ""Content"", ""subskills"": [""Writing"",""Research""]}, {""skills"":""Design"", ""subskills"":[]}]"
fedcc5c6-e0a7-497f-8566-16d2d9391b59,"[{""skills"": ""Content"", ""subskills"": [""Writing"",""Research""]}]"
